Allocated 988123136, Freeing 789637221, ratio 0.799128
Allocated 988123136, Freeing 789637221, ratio 0.799128
Allocated 988123136, Freeing 789638162, ratio 0.799129
Allocated 988119040, Freeing 789634066, ratio 0.799128
Allocated 988114944, Freeing 789629970, ratio 0.799128
Allocated 988114944, Freeing 789630661, ratio 0.799128
Allocated 988114944, Freeing 789631103, ratio 0.799129
Allocated 988114944, Freeing 789631143, ratio 0.799129
Allocated 988114944, Freeing 789631205, ratio 0.799129
Allocated 988114944, Freeing 789631357, ratio 0.799129
Allocated 988114944, Freeing 789631357, ratio 0.799129
Allocated 988114944, Freeing 789632318, ratio 0.799130
Allocated 988110848, Freeing 789628222, ratio 0.799129
Allocated 988106752, Freeing 789624022, ratio 0.799128
Allocated 988106752, Freeing 789624606, ratio 0.799129
Allocated 988106752, Freeing 789625040, ratio 0.799129
Allocated 988106752, Freeing 789625088, ratio 0.799129
Allocated 988102656, Freeing 789620992, ratio 0.799128
Allocated 988102656, Freeing 789621263, ratio 0.799129
Allocated 988098560, Freeing 789617167, ratio 0.799128
Allocated 988098560, Freeing 789617428, ratio 0.799128
Allocated 988094464, Freeing 789613332, ratio 0.799127
Allocated 988090368, Freeing 789609236, ratio 0.799127
Allocated 988090368, Freeing 789609236, ratio 0.799127
Allocated 988090368, Freeing 789609546, ratio 0.799127
Allocated 988086272, Freeing 789605450, ratio 0.799126
Allocated 988082176, Freeing 789601354, ratio 0.799125
Allocated 988082176, Freeing 789602064, ratio 0.799126
Allocated 988082176, Freeing 789602702, ratio 0.799127
Allocated 988082176, Freeing 789603176, ratio 0.799127
Allocated 988082176, Freeing 789603176, ratio 0.799127
Allocated 988082176, Freeing 789605780, ratio 0.799130
Allocated 988078080, Freeing 789601684, ratio 0.799129
Allocated 988078080, Freeing 789601684, ratio 0.799129
Allocated 988073984, Freeing 789597588, ratio 0.799128
Allocated 988073984, Freeing 789598319, ratio 0.799129
Allocated 988073984, Freeing 789598319, ratio 0.799129
Allocated 988069888, Freeing 789594223, ratio 0.799128
Allocated 988065792, Freeing 789590127, ratio 0.799127
Allocated 988065792, Freeing 789590127, ratio 0.799127
Allocated 988065792, Freeing 789590837, ratio 0.799128
Allocated 988065792, Freeing 789590837, ratio 0.799128
Allocated 988061696, Freeing 789586741, ratio 0.799127
Allocated 988061696, Freeing 789586741, ratio 0.799127
Allocated 988061696, Freeing 789586786, ratio 0.799127
Allocated 988061696, Freeing 789587792, ratio 0.799128
Allocated 988061696, Freeing 789588712, ratio 0.799129
Allocated 988061696, Freeing 789588712, ratio 0.799129
Allocated 988061696, Freeing 789588743, ratio 0.799129
Allocated 988061696, Freeing 789589099, ratio 0.799129
Allocated 988061696, Freeing 789589099, ratio 0.799129
Allocated 988061696, Freeing 789589099, ratio 0.799129
Allocated 988057600, Freeing 789585003, ratio 0.799129
Allocated 988057600, Freeing 789585003, ratio 0.799129
Allocated 988053504, Freeing 789580907, ratio 0.799128
Allocated 988053504, Freeing 789580907, ratio 0.799128
Allocated 988049408, Freeing 789576811, ratio 0.799127
Allocated 988049408, Freeing 789577206, ratio 0.799127
Allocated 988049408, Freeing 789577817, ratio 0.799128
Allocated 988045312, Freeing 789573721, ratio 0.799127
Allocated 988041216, Freeing 789569625, ratio 0.799126
Allocated 988041216, Freeing 789569865, ratio 0.799126
Allocated 988037120, Freeing 789565769, ratio 0.799126
Allocated 988033024, Freeing 789561673, ratio 0.799125
Allocated 988033024, Freeing 789561697, ratio 0.799125
Allocated 988028928, Freeing 789557601, ratio 0.799124
Allocated 988028928, Freeing 789557601, ratio 0.799124
Allocated 988028928, Freeing 789557601, ratio 0.799124
Allocated 988024832, Freeing 789553505, ratio 0.799123
Allocated 988020736, Freeing 789549409, ratio 0.799122
Allocated 988020736, Freeing 789549951, ratio 0.799123
Allocated 988016640, Freeing 789545855, ratio 0.799122
Allocated 988016640, Freeing 789545855, ratio 0.799122
Allocated 988012544, Freeing 789541759, ratio 0.799121
Allocated 988012544, Freeing 789542313, ratio 0.799122
Allocated 988008448, Freeing 789538217, ratio 0.799121
Allocated 988004352, Freeing 789534121, ratio 0.799120
Allocated 988000256, Freeing 789530025, ratio 0.799119
Allocated 987996160, Freeing 789525929, ratio 0.799118
Allocated 987992064, Freeing 789521833, ratio 0.799118
Allocated 987992064, Freeing 789522206, ratio 0.799118
Allocated 987987968, Freeing 789518110, ratio 0.799117
Allocated 987983872, Freeing 789514014, ratio 0.799116
Allocated 987983872, Freeing 789514147, ratio 0.799116
Allocated 987979776, Freeing 789510051, ratio 0.799116
Allocated 987979776, Freeing 789510124, ratio 0.799116
Allocated 987975680, Freeing 789506028, ratio 0.799115
Allocated 987975680, Freeing 789506258, ratio 0.799115
Allocated 987975680, Freeing 789506538, ratio 0.799115
Allocated 987971584, Freeing 789502442, ratio 0.799115
Allocated 987971584, Freeing 789502836, ratio 0.799115
Allocated 987971584, Freeing 789502936, ratio 0.799115
Allocated 987971584, Freeing 789502936, ratio 0.799115
Allocated 987971584, Freeing 789502936, ratio 0.799115
Allocated 987967488, Freeing 789498840, ratio 0.799114
Allocated 987967488, Freeing 789498948, ratio 0.799114
Allocated 987967488, Freeing 789499836, ratio 0.799115
Allocated 987967488, Freeing 789499836, ratio 0.799115
Allocated 987967488, Freeing 789499836, ratio 0.799115
Allocated 987967488, Freeing 789499836, ratio 0.799115
Allocated 987967488, Freeing 789500067, ratio 0.799115
Allocated 987967488, Freeing 789500569, ratio 0.799116
Allocated 987963392, Freeing 789496473, ratio 0.799115
Allocated 987963392, Freeing 789496551, ratio 0.799115
Allocated 987963392, Freeing 789497152, ratio 0.799116
Allocated 987963392, Freeing 789497773, ratio 0.799116
Allocated 987963392, Freeing 789498165, ratio 0.799117
Allocated 987963392, Freeing 789498350, ratio 0.799117
Allocated 987959296, Freeing 789494254, ratio 0.799116
Allocated 987959296, Freeing 789494665, ratio 0.799117
Allocated 987959296, Freeing 789494665, ratio 0.799117
Allocated 987959296, Freeing 789494665, ratio 0.799117
Allocated 987955200, Freeing 789490569, ratio 0.799116
Allocated 987955200, Freeing 789490609, ratio 0.799116
Allocated 987955200, Freeing 789491167, ratio 0.799116
Allocated 987955200, Freeing 789491167, ratio 0.799116
Allocated 987955200, Freeing 789491167, ratio 0.799116
Allocated 987955200, Freeing 789491267, ratio 0.799116
Allocated 987955200, Freeing 789491348, ratio 0.799117
Allocated 987955200, Freeing 789491743, ratio 0.799117
Allocated 987955200, Freeing 789491743, ratio 0.799117
Allocated 987951104, Freeing 789487647, ratio 0.799116
Allocated 987947008, Freeing 789483551, ratio 0.799115
Allocated 987947008, Freeing 789483551, ratio 0.799115
Allocated 987942912, Freeing 789479455, ratio 0.799114
Allocated 987942912, Freeing 789479455, ratio 0.799114
Allocated 987942912, Freeing 789479455, ratio 0.799114
Allocated 987938816, Freeing 789475359, ratio 0.799114
Allocated 987938816, Freeing 789476243, ratio 0.799115
Allocated 987938816, Freeing 789476509, ratio 0.799115
Allocated 987934720, Freeing 789472413, ratio 0.799114
Allocated 987934720, Freeing 789472413, ratio 0.799114
Allocated 987934720, Freeing 789472597, ratio 0.799114
Allocated 987930624, Freeing 789468501, ratio 0.799113
Allocated 987930624, Freeing 789468501, ratio 0.799113
Allocated 987926528, Freeing 789464405, ratio 0.799112
Allocated 987926528, Freeing 789464405, ratio 0.799112
Allocated 987926528, Freeing 789464568, ratio 0.799113
Allocated 987926528, Freeing 789464568, ratio 0.799113
Allocated 987926528, Freeing 789464568, ratio 0.799113
Allocated 987926528, Freeing 789464568, ratio 0.799113
Allocated 987926528, Freeing 789464813, ratio 0.799113
Allocated 987926528, Freeing 789465298, ratio 0.799113
Allocated 987922432, Freeing 789461202, ratio 0.799113
Allocated 987922432, Freeing 789461202, ratio 0.799113
Allocated 987922432, Freeing 789462266, ratio 0.799114
Allocated 987922432, Freeing 789462290, ratio 0.799114
Allocated 987918336, Freeing 789458194, ratio 0.799113
Allocated 987918336, Freeing 789458194, ratio 0.799113
Allocated 987918336, Freeing 789458852, ratio 0.799113
Allocated 987918336, Freeing 789459191, ratio 0.799114
Allocated 987914240, Freeing 789455095, ratio 0.799113
Allocated 987910144, Freeing 789450999, ratio 0.799112
Allocated 987910144, Freeing 789450999, ratio 0.799112
Allocated 987906048, Freeing 789446903, ratio 0.799111
Allocated 987906048, Freeing 789447061, ratio 0.799111
Allocated 987906048, Freeing 789447234, ratio 0.799112
Allocated 987906048, Freeing 789447916, ratio 0.799112
Allocated 987906048, Freeing 789447916, ratio 0.799112
Allocated 987901952, Freeing 789443820, ratio 0.799112
Allocated 987901952, Freeing 789443820, ratio 0.799112
Allocated 987901952, Freeing 789444165, ratio 0.799112
Allocated 987901952, Freeing 789444199, ratio 0.799112
Allocated 987897856, Freeing 789440103, ratio 0.799111
Allocated 987893760, Freeing 789436007, ratio 0.799110
Allocated 987893760, Freeing 789436058, ratio 0.799110
Allocated 987893760, Freeing 789436103, ratio 0.799110
Allocated 987893760, Freeing 789437121, ratio 0.799111
Allocated 987893760, Freeing 789437139, ratio 0.799111
Allocated 987893760, Freeing 789437139, ratio 0.799111
Allocated 987889664, Freeing 789433043, ratio 0.799111
Allocated 987889664, Freeing 789433043, ratio 0.799111
Allocated 987889664, Freeing 789433971, ratio 0.799111
Allocated 987885568, Freeing 789429875, ratio 0.799111
Allocated 987885568, Freeing 789429989, ratio 0.799111
Allocated 987885568, Freeing 789430350, ratio 0.799111
Allocated 987881472, Freeing 789426254, ratio 0.799110
Allocated 987881472, Freeing 789426254, ratio 0.799110
Allocated 987881472, Freeing 789427053, ratio 0.799111
Allocated 987877376, Freeing 789422957, ratio 0.799110
Allocated 987877376, Freeing 789422957, ratio 0.799110
Allocated 987877376, Freeing 789423219, ratio 0.799111
Allocated 987877376, Freeing 789424284, ratio 0.799112
Allocated 987877376, Freeing 789424586, ratio 0.799112
Allocated 987877376, Freeing 789424586, ratio 0.799112
Allocated 987877376, Freeing 789426465, ratio 0.799114
Allocated 987877376, Freeing 789426679, ratio 0.799114
Allocated 987877376, Freeing 789427019, ratio 0.799114
Allocated 987873280, Freeing 789422923, ratio 0.799114
Allocated 987869184, Freeing 789418827, ratio 0.799113
Allocated 987865088, Freeing 789414731, ratio 0.799112
Allocated 987860992, Freeing 789410635, ratio 0.799111
Allocated 987860992, Freeing 789410667, ratio 0.799111
Allocated 987860992, Freeing 789410667, ratio 0.799111
Allocated 987860992, Freeing 789410786, ratio 0.799111
Allocated 987860992, Freeing 789410956, ratio 0.799111
Allocated 987860992, Freeing 789411983, ratio 0.799112
Allocated 987860992, Freeing 789411983, ratio 0.799112
Allocated 987860992, Freeing 789412281, ratio 0.799113
Allocated 987860992, Freeing 789412311, ratio 0.799113
Allocated 987860992, Freeing 789412311, ratio 0.799113
Allocated 987860992, Freeing 789412311, ratio 0.799113
Allocated 987856896, Freeing 789408215, ratio 0.799112
Allocated 987856896, Freeing 789408658, ratio 0.799112
Allocated 987856896, Freeing 789408997, ratio 0.799113
Allocated 987856896, Freeing 789409181, ratio 0.799113
Allocated 987852800, Freeing 789405085, ratio 0.799112
Allocated 987852800, Freeing 789405119, ratio 0.799112
Allocated 987852800, Freeing 789405750, ratio 0.799113
Allocated 987852800, Freeing 789406339, ratio 0.799113
Allocated 987852800, Freeing 789406578, ratio 0.799114
Allocated 987852800, Freeing 789406578, ratio 0.799114
Allocated 987852800, Freeing 789407326, ratio 0.799114
Allocated 987848704, Freeing 789403230, ratio 0.799113
Allocated 987844608, Freeing 789399134, ratio 0.799113
Allocated 987844608, Freeing 789399134, ratio 0.799113
Allocated 987840512, Freeing 789395038, ratio 0.799112
Allocated 987836416, Freeing 789390942, ratio 0.799111
Allocated 987836416, Freeing 789390942, ratio 0.799111
Allocated 987836416, Freeing 789390942, ratio 0.799111
Allocated 987832320, Freeing 789386846, ratio 0.799110
Allocated 987832320, Freeing 789386910, ratio 0.799110
Allocated 987832320, Freeing 789386910, ratio 0.799110
Allocated 987828224, Freeing 789382814, ratio 0.799109
Allocated 987828224, Freeing 789382814, ratio 0.799109
Allocated 987828224, Freeing 789382814, ratio 0.799109
Allocated 987824128, Freeing 789378718, ratio 0.799109
Allocated 987824128, Freeing 789378718, ratio 0.799109
Allocated 987824128, Freeing 789379547, ratio 0.799109
Allocated 987820032, Freeing 789375451, ratio 0.799109
Allocated 987815936, Freeing 789371355, ratio 0.799108
Allocated 987815936, Freeing 789371355, ratio 0.799108
Allocated 987815936, Freeing 789371355, ratio 0.799108
Allocated 987815936, Freeing 789371355, ratio 0.799108
Allocated 987811840, Freeing 789367259, ratio 0.799107
Allocated 987811840, Freeing 789367283, ratio 0.799107
Allocated 987811840, Freeing 789367179, ratio 0.799107
Allocated 987807744, Freeing 789363083, ratio 0.799106
Allocated 987807744, Freeing 789363083, ratio 0.799106
Allocated 987807744, Freeing 789363151, ratio 0.799106
Allocated 987807744, Freeing 789363370, ratio 0.799106
Allocated 987807744, Freeing 789363370, ratio 0.799106
Allocated 987807744, Freeing 789364221, ratio 0.799107
Allocated 987807744, Freeing 789364221, ratio 0.799107
Allocated 987807744, Freeing 789364782, ratio 0.799108
Allocated 987807744, Freeing 789365247, ratio 0.799108
Allocated 987807744, Freeing 789365247, ratio 0.799108
Allocated 987803648, Freeing 789361151, ratio 0.799107
Allocated 987803648, Freeing 789361181, ratio 0.799107
Allocated 987799552, Freeing 789357085, ratio 0.799107
Allocated 987799552, Freeing 789357399, ratio 0.799107
Allocated 987799552, Freeing 789357521, ratio 0.799107
Allocated 987795456, Freeing 789353425, ratio 0.799106
Allocated 987791360, Freeing 789349329, ratio 0.799105
Allocated 987787264, Freeing 789345233, ratio 0.799104
Allocated 987787264, Freeing 789345690, ratio 0.799105
Allocated 987787264, Freeing 789345921, ratio 0.799105
Allocated 987787264, Freeing 789346571, ratio 0.799106
Allocated 987783168, Freeing 789342475, ratio 0.799105
Allocated 987783168, Freeing 789342605, ratio 0.799105
Allocated 987783168, Freeing 789342605, ratio 0.799105
Allocated 987779072, Freeing 789338509, ratio 0.799104
Allocated 987779072, Freeing 789338665, ratio 0.799104
Allocated 987779072, Freeing 789339032, ratio 0.799105
Allocated 987779072, Freeing 789339110, ratio 0.799105
Allocated 987774976, Freeing 789335014, ratio 0.799104
Allocated 987774976, Freeing 789336759, ratio 0.799106
Allocated 987770880, Freeing 789332663, ratio 0.799105
Allocated 987770880, Freeing 789332800, ratio 0.799105
Allocated 987770880, Freeing 789332817, ratio 0.799105
Allocated 987766784, Freeing 789328721, ratio 0.799104
Allocated 987766784, Freeing 789329128, ratio 0.799105
Allocated 987762688, Freeing 789325032, ratio 0.799104
Allocated 987758592, Freeing 789320936, ratio 0.799103
Allocated 987754496, Freeing 789316840, ratio 0.799102
Allocated 987750400, Freeing 789312744, ratio 0.799101
Allocated 987750400, Freeing 789313001, ratio 0.799102
Allocated 987746304, Freeing 789308905, ratio 0.799101
Allocated 987746304, Freeing 789309270, ratio 0.799101
Allocated 987746304, Freeing 789309734, ratio 0.799102
Allocated 987742208, Freeing 789305638, ratio 0.799101
Allocated 987742208, Freeing 789306533, ratio 0.799102
Allocated 987738112, Freeing 789302437, ratio 0.799101
Allocated 987734016, Freeing 789298341, ratio 0.799100
Allocated 987734016, Freeing 789298419, ratio 0.799100
Allocated 987734016, Freeing 789298526, ratio 0.799100
Allocated 987729920, Freeing 789294430, ratio 0.799099
Allocated 987725824, Freeing 789290334, ratio 0.799099
Allocated 987725824, Freeing 789290334, ratio 0.799099
Allocated 987725824, Freeing 789290854, ratio 0.799099
Allocated 987725824, Freeing 789290943, ratio 0.799099
Allocated 987721728, Freeing 789286847, ratio 0.799098
Allocated 987717632, Freeing 789282751, ratio 0.799098
Allocated 987717632, Freeing 789282751, ratio 0.799098
Allocated 987717632, Freeing 789282905, ratio 0.799098
Allocated 987717632, Freeing 789282905, ratio 0.799098
Allocated 987713536, Freeing 789278809, ratio 0.799097
Allocated 987709440, Freeing 789274713, ratio 0.799096
Allocated 987709440, Freeing 789274859, ratio 0.799096
Allocated 987705344, Freeing 789270763, ratio 0.799095
Allocated 987705344, Freeing 789270810, ratio 0.799095
Allocated 987701248, Freeing 789266714, ratio 0.799095
Allocated 987701248, Freeing 789266894, ratio 0.799095
Allocated 987697152, Freeing 789262798, ratio 0.799094
Allocated 987697152, Freeing 789262945, ratio 0.799094
Allocated 987693056, Freeing 789258849, ratio 0.799093
Allocated 987688960, Freeing 789254753, ratio 0.799092
Allocated 987688960, Freeing 789254921, ratio 0.799093
Allocated 987684864, Freeing 789250825, ratio 0.799092
Allocated 987680768, Freeing 789246729, ratio 0.799091
Allocated 987676672, Freeing 789242633, ratio 0.799090
Allocated 987672576, Freeing 789238433, ratio 0.799089
Allocated 987672576, Freeing 789238873, ratio 0.799090
Allocated 987672576, Freeing 789239182, ratio 0.799090
Allocated 987672576, Freeing 789239182, ratio 0.799090
Allocated 987672576, Freeing 789239182, ratio 0.799090
Allocated 987672576, Freeing 789239814, ratio 0.799091
Allocated 987668480, Freeing 789235718, ratio 0.799090
Allocated 987668480, Freeing 789235780, ratio 0.799090
Allocated 987664384, Freeing 789231684, ratio 0.799089
Allocated 987664384, Freeing 789231980, ratio 0.799089
Allocated 987664384, Freeing 789232154, ratio 0.799089
Allocated 987664384, Freeing 789232154, ratio 0.799089
Allocated 987664384, Freeing 789232154, ratio 0.799089
Allocated 987664384, Freeing 789232154, ratio 0.799089
Allocated 987660288, Freeing 789228058, ratio 0.799089
Allocated 987656192, Freeing 789223962, ratio 0.799088
Allocated 987656192, Freeing 789224082, ratio 0.799088
Allocated 987656192, Freeing 789224082, ratio 0.799088
Allocated 987656192, Freeing 789224149, ratio 0.799088
Allocated 987652096, Freeing 789220053, ratio 0.799087
The array is empty
------------------------------------------------------------------------
Allocated 987652096, Freeing 789220053, ratio 0.799087
